UserID,Group,Age,Gender,Location,Device,PageViews,ClickThroughRate,SessionDuration,FrequencyOfVisits,LastVisitDate,SignUps,Downloads,Purchases,FormSubmissions,NetPromoterScore,MostActiveTimeOfDay,ContentConsumed,UserJourneyPathway,FeatureInteraction,LayoutVariation,ColorScheme,CTAButton
2596,Control,66,Female,Oceania,Mobile,4,0.3377307515648491,4.806588966,4,6/21/23 5:20,0,0,0,1,-10,Evening,Educational,Search,Feature B,Standard,Standard,Standard Button
2597,Control,54,Other,Africa,Desktop,6,0.4221071953906158,7.288244691420566,3,2/8/23 18:28,0,0,0,1,2,Afternoon,Educational,Search,Feature C,Standard,Standard,Standard Button
2598,Control,36,Other,South America,Desktop,4,0.2520502579032302,5.289932639218882,6,6/25/23 20:55,0,1,0,0,-2,Afternoon,Educational,Ad Click,Feature B,Standard,Standard,Standard Button
2599,Control,29,Other,Asia,Desktop,6,0.7172796179512418,3.851799772173748,1,1/1/23 14:13,0,0,0,0,-3,Night,News,Direct,Feature B,Standard,Standard,Standard Button
2600,Control,69,Other,South America,Tablet,4,0.869563943,5.103166342524705,3,4/6/23 11:33,0,1,0,0,-4,Morning,Entertainment,Search,Feature C,Standard,Standard,Standard Button
2601,Control,52,Other,North America,Mobile,5,0.6134323550594183,10.622383252667127,4,3/28/23 17:25,1,0,0,1,-2,Evening,Educational,Homepage,Feature C,Standard,Standard,Standard Button
2602,Control,34,Male,North America,Mobile,8,0.7397269230896374,5.500161371206684,4,2/19/23 15:35,1,1,0,0,10,Afternoon,Lifestyle,Direct,Feature A,Standard,Standard,Standard Button
2603,Control,46,Male,Oceania,Mobile,4,0.45221828937720887,2.9663248021686077,3,6/14/23 11:17,0,1,0,1,8,Evening,News,Search,None,Standard,Standard,Standard Button
2604,Control,27,Other,South America,Tablet,3,0.2257699994002378,5.0918061847950975,3,4/24/23 4:18,0,1,1,0,-8,Evening,Educational,Homepage,Feature C,Standard,Standard,Standard Button
2605,Control,55,Male,Africa,Tablet,5,0.4990258284503485,6.001281493222221,4,3/1/23 21:51,0,0,0,0,2,Evening,News,Direct,Feature C,Standard,Standard,Standard Button
2606,Control,26,Other,Africa,Desktop,3,0.9767755070222107,7.448675568889158,1,5/8/23 20:28,1,0,0,0,-7,Afternoon,Lifestyle,Direct,Feature A,Standard,Standard,Standard Button
2607,Control,35,Female,Asia,Mobile,2,0.2896984601654816,3.881011162829931,5,1/28/23 4:25,1,0,0,1,7,Night,Educational,Direct,Feature B,Standard,Standard,Standard Button
2608,Control,66,Other,North America,Desktop,5,0.7064900755956044,8.046846789950472,1,1/4/23 14:00,0,1,0,0,-1,Evening,Entertainment,Search,None,Standard,Standard,Standard Button
2609,Control,62,Other,Asia,Tablet,5,0.12327501382738948,3.8286023135926595,2,2/12/23 5:21,0,0,0,1,3,Morning,Educational,Homepage,Feature A,Standard,Standard,Standard Button
2610,Control,46,Female,Asia,Tablet,3,0.002969817,6.693176760792042,2,2/7/23 21:39,0,0,1,0,-9,Morning,Entertainment,Homepage,Feature A,Standard,Standard,Standard Button
2611,Control,43,Other,Africa,Desktop,1,0.9397944118959677,4.787481962,2,1/16/23 16:40,0,0,0,1,0,Afternoon,Lifestyle,Homepage,Feature B,Standard,Standard,Standard Button
2612,Control,48,Female,Oceania,Tablet,6,0.16869705880462105,6.539944165,3,1/5/23 5:29,0,1,0,0,1,Morning,Entertainment,Direct,Feature C,Standard,Standard,Standard Button
2613,Control,55,Female,Asia,Tablet,0,0.48617515944611933,6.5016670685272135,0,3/16/23 21:57,0,0,0,0,0,Night,Educational,Ad Click,Feature A,Standard,Standard,Standard Button
2614,Control,48,Female,Europe,Tablet,5,0.2381944196434128,3.878711371906614,4,4/25/23 3:46,0,0,0,0,-9,Evening,Entertainment,Search,Feature A,Standard,Standard,Standard Button
2615,Control,36,Other,Asia,Mobile,5,0.3949885599179015,1.4794673589745475,2,3/10/23 20:24,0,1,0,1,9,Morning,News,Search,None,Standard,Standard,Standard Button
2616,Control,30,Female,Asia,Desktop,7,0.4254232953275374,5.874113558579977,3,5/24/23 20:16,0,0,0,1,-3,Afternoon,Entertainment,Homepage,None,Standard,Standard,Standard Button
2617,Control,19,Female,Oceania,Desktop,4,0.43750858465061737,5.604243565350014,1,5/1/23 3:11,0,0,0,0,2,Night,News,Direct,None,Standard,Standard,Standard Button
2618,Control,45,Other,North America,Tablet,6,0.068898538,5.293491556824408,2,5/24/23 4:39,1,0,0,0,1,Afternoon,Lifestyle,Ad Click,Feature A,Standard,Standard,Standard Button
2619,Control,28,Female,South America,Tablet,6,0.7575717400703689,6.220308013252467,1,4/18/23 3:51,0,1,0,1,-4,Morning,News,Direct,Feature C,Standard,Standard,Standard Button
2620,Control,21,Other,Asia,Mobile,8,0.8292497373024724,8.104332999411023,5,2/2/23 13:54,0,1,0,1,3,Morning,Educational,Homepage,Feature B,Standard,Standard,Standard Button
2621,Control,34,Other,Asia,Tablet,2,0.8959623997951165,5.024383727061355,1,5/11/23 14:34,1,1,0,0,1,Morning,Lifestyle,Ad Click,Feature B,Standard,Standard,Standard Button
2622,Control,45,Other,South America,Mobile,7,0.49747614717715183,5.000386111258187,3,6/13/23 12:17,0,1,0,0,-10,Evening,News,Direct,Feature B,Standard,Standard,Standard Button
2623,Control,24,Other,North America,Mobile,5,0.003989602,3.5160053092742682,3,3/2/23 18:11,0,1,0,0,3,Evening,Lifestyle,Direct,None,Standard,Standard,Standard Button
2624,Control,18,Male,Oceania,Desktop,5,0.084470725,2.2396915949682072,4,6/29/23 1:10,1,1,0,1,-2,Night,News,Ad Click,Feature B,Standard,Standard,Standard Button
2625,Control,25,Female,Oceania,Desktop,5,0.4490223556655685,4.849011909963774,3,1/13/23 22:34,0,1,0,0,0,Afternoon,Lifestyle,Ad Click,None,Standard,Standard,Standard Button
2626,Control,43,Other,Oceania,Tablet,5,0.9301313547524055,7.334897886665618,4,1/24/23 3:22,0,0,0,0,9,Afternoon,Entertainment,Search,Feature C,Standard,Standard,Standard Button
2627,Control,21,Female,North America,Desktop,4,0.9148470817711071,4.943341469258039,1,5/4/23 0:22,0,0,0,0,1,Night,Educational,Homepage,Feature B,Standard,Standard,Standard Button
2628,Control,54,Female,Oceania,Desktop,3,0.5638786227643818,2.549126563209878,1,1/14/23 3:13,1,0,0,1,-2,Evening,Educational,Ad Click,None,Standard,Standard,Standard Button
2629,Control,62,Male,Europe,Mobile,9,0.066531472,8.387554392,3,6/7/23 9:35,0,0,0,0,-8,Evening,Entertainment,Direct,Feature C,Standard,Standard,Standard Button
2630,Control,39,Male,Africa,Mobile,8,0.42809105586682095,6.401760948984414,5,3/2/23 5:47,1,0,0,1,0,Morning,Educational,Search,Feature C,Standard,Standard,Standard Button
2631,Control,67,Male,North America,Tablet,1,0.000774716,5.294405853154389,4,5/3/23 4:06,0,0,0,0,-6,Evening,News,Direct,None,Standard,Standard,Standard Button
2632,Control,26,Female,North America,Mobile,4,0.8874374541757858,4.582290387227928,2,4/6/23 5:37,0,0,0,1,3,Afternoon,Entertainment,Homepage,Feature B,Standard,Standard,Standard Button
2633,Control,65,Female,Europe,Desktop,5,0.20333649402165166,3.163859400424727,6,1/29/23 15:20,0,0,0,0,-4,Night,Lifestyle,Ad Click,Feature C,Standard,Standard,Standard Button
2634,Control,56,Other,South America,Desktop,4,0.8808978324144632,3.018296049762551,2,4/10/23 11:27,0,0,0,0,3,Afternoon,Lifestyle,Ad Click,None,Standard,Standard,Standard Button
2635,Control,60,Female,Oceania,Desktop,6,0.10481102937547493,3.288083632941963,7,3/4/23 10:35,0,0,0,0,9,Night,Lifestyle,Direct,None,Standard,Standard,Standard Button
2636,Control,51,Male,North America,Mobile,2,0.9525353428137354,6.148806096846948,3,6/7/23 20:28,0,0,0,1,-1,Afternoon,News,Homepage,None,Standard,Standard,Standard Button
2637,Control,54,Female,North America,Tablet,4,0.6949087573499274,5.594345190698301,2,4/16/23 12:16,1,1,0,1,6,Morning,Lifestyle,Ad Click,Feature A,Standard,Standard,Standard Button
2638,Control,22,Male,Asia,Desktop,7,0.343555984,6.518553127319898,2,2/3/23 6:47,1,0,0,0,9,Morning,News,Homepage,None,Standard,Standard,Standard Button
2639,Control,45,Male,Africa,Desktop,9,0.7888978891515138,6.159408824500034,2,5/16/23 6:47,1,0,0,1,-6,Evening,Lifestyle,Ad Click,Feature B,Standard,Standard,Standard Button
2640,Control,31,Male,South America,Desktop,1,0.8307385005649671,4.3542673891286245,4,6/20/23 18:36,0,0,1,1,-9,Night,Entertainment,Search,Feature B,Standard,Standard,Standard Button
2641,Control,31,Male,Asia,Mobile,6,0.7021928232826569,4.314466781602789,3,1/18/23 21:32,1,0,1,1,-5,Afternoon,News,Ad Click,Feature C,Standard,Standard,Standard Button
2642,Control,59,Male,Africa,Desktop,7,0.6028317407790561,4.7626016038013885,2,3/21/23 9:12,1,0,0,1,2,Morning,News,Search,Feature A,Standard,Standard,Standard Button
2643,Control,26,Male,South America,Desktop,8,0.9978194939335403,5.436586929697287,4,5/17/23 18:20,0,0,0,1,6,Evening,News,Homepage,Feature C,Standard,Standard,Standard Button
2644,Control,24,Male,Oceania,Mobile,1,0.6038079232122001,6.957375908594599,5,2/3/23 23:40,0,0,0,0,-2,Night,News,Direct,Feature A,Standard,Standard,Standard Button
2645,Control,48,Female,Africa,Tablet,4,0.30858657486830554,2.067751204114228,2,1/24/23 16:13,0,1,0,0,9,Evening,Educational,Ad Click,Feature A,Standard,Standard,Standard Button
2646,Control,30,Female,South America,Desktop,8,0.49848690970559917,6.531342938044293,9,6/9/23 0:45,1,0,0,1,-9,Morning,Educational,Ad Click,None,Standard,Standard,Standard Button
2647,Control,52,Other,North America,Desktop,9,0.079325165,4.217066490128842,3,2/17/23 5:17,0,0,0,1,-9,Afternoon,Lifestyle,Direct,Feature B,Standard,Standard,Standard Button
2648,Control,21,Other,South America,Desktop,6,0.5311340138584081,4.058486168548148,3,5/16/23 9:11,1,0,1,0,4,Night,Lifestyle,Search,Feature B,Standard,Standard,Standard Button
2649,Control,58,Other,Oceania,Tablet,6,0.090209367,4.953076478968783,2,4/2/23 18:54,0,0,0,0,-1,Night,Entertainment,Ad Click,None,Standard,Standard,Standard Button
2650,Control,34,Male,Europe,Desktop,7,0.7520270333088165,0.6883029680443737,2,5/8/23 1:59,0,0,0,1,-9,Afternoon,News,Ad Click,None,Standard,Standard,Standard Button
2651,Control,23,Female,Oceania,Tablet,2,0.2230827898173917,3.3319345601208736,6,5/14/23 21:59,0,0,0,0,-1,Morning,Educational,Search,Feature A,Standard,Standard,Standard Button
2652,Control,58,Female,Oceania,Tablet,3,0.30355252906306673,4.0476168172074765,1,1/9/23 10:23,0,0,0,1,10,Evening,Educational,Homepage,Feature B,Standard,Standard,Standard Button
2653,Control,47,Female,Asia,Mobile,2,0.7266061678004146,4.683222018898973,2,5/8/23 20:38,0,1,0,0,1,Morning,Educational,Search,Feature B,Standard,Standard,Standard Button
2654,Control,40,Other,Europe,Tablet,5,0.951604793,2.384730108580824,3,3/25/23 19:47,1,1,0,1,-2,Night,Entertainment,Search,None,Standard,Standard,Standard Button
2655,Control,55,Male,Oceania,Desktop,4,0.6286707460080363,6.238276689705226,2,1/28/23 13:20,0,1,0,0,10,Afternoon,News,Direct,Feature A,Standard,Standard,Standard Button
2656,Control,41,Female,Africa,Mobile,8,0.5933176238163294,4.265230239126472,3,5/21/23 18:14,0,0,0,1,7,Morning,Educational,Direct,None,Standard,Standard,Standard Button
2657,Control,54,Other,Oceania,Mobile,3,0.8494126140823162,5.842345730539983,1,5/28/23 21:00,0,1,0,1,-1,Afternoon,Entertainment,Direct,Feature C,Standard,Standard,Standard Button
2658,Control,61,Other,Africa,Tablet,11,0.8689418343572879,5.079058794129702,2,6/16/23 21:07,1,0,0,0,-1,Evening,Educational,Homepage,None,Standard,Standard,Standard Button
2659,Control,52,Female,Europe,Mobile,1,0.5144199623192672,4.564180210326251,3,4/15/23 2:11,1,0,0,1,-4,Afternoon,Lifestyle,Direct,Feature C,Standard,Standard,Standard Button
2660,Control,24,Female,South America,Desktop,5,0.5731596276715922,5.276203979105605,2,1/29/23 16:05,0,0,0,1,9,Morning,Educational,Ad Click,Feature C,Standard,Standard,Standard Button
2661,Control,24,Female,Asia,Desktop,5,0.5635730788639299,4.936407391530123,8,3/13/23 8:32,0,0,1,1,0,Night,Entertainment,Ad Click,Feature A,Standard,Standard,Standard Button
2662,Control,42,Female,Oceania,Tablet,7,0.40753192299259977,4.072143599585331,1,5/9/23 8:58,1,1,0,0,9,Morning,Educational,Direct,None,Standard,Standard,Standard Button
2663,Control,30,Female,North America,Tablet,5,0.7271245358356138,4.871671569687515,4,5/5/23 0:48,0,0,0,0,-1,Morning,News,Homepage,Feature C,Standard,Standard,Standard Button
2664,Control,35,Other,Asia,Desktop,5,0.20433818214669008,2.6919561403739127,3,4/24/23 4:43,0,0,1,0,-9,Morning,News,Ad Click,Feature B,Standard,Standard,Standard Button
2665,Control,49,Female,Asia,Mobile,6,0.48786344898110745,3.074428145469531,6,1/15/23 23:25,0,0,1,1,-6,Evening,Educational,Direct,Feature A,Standard,Standard,Standard Button
2666,Control,66,Other,South America,Desktop,4,0.021925772,1.645926344516638,2,4/14/23 13:47,0,0,0,1,-9,Afternoon,Lifestyle,Ad Click,Feature A,Standard,Standard,Standard Button
2667,Control,55,Other,Oceania,Tablet,4,0.7970558611996714,3.8282560624307918,6,6/18/23 20:36,0,1,0,0,-8,Night,News,Search,Feature A,Standard,Standard,Standard Button
2668,Control,18,Female,Africa,Desktop,4,0.29934706256136134,4.8348656452126955,4,4/19/23 0:59,0,0,0,0,-4,Afternoon,Lifestyle,Search,Feature C,Standard,Standard,Standard Button
2669,Control,28,Female,South America,Tablet,3,0.5487514887199403,1.808848807080806,2,5/8/23 12:06,0,0,0,0,2,Morning,Lifestyle,Homepage,Feature B,Standard,Standard,Standard Button
2670,Control,67,Other,South America,Mobile,4,0.9567686482016429,4.899966438509653,1,2/15/23 20:50,1,0,0,0,-7,Evening,Lifestyle,Ad Click,None,Standard,Standard,Standard Button
2671,Control,62,Female,North America,Desktop,1,0.043930677,4.847830353996346,6,4/26/23 6:57,0,1,0,1,-10,Night,Entertainment,Search,Feature B,Standard,Standard,Standard Button
2672,Control,22,Other,Africa,Tablet,2,0.091363639,4.952539666754113,5,5/5/23 9:31,0,0,0,0,6,Evening,Lifestyle,Homepage,Feature B,Standard,Standard,Standard Button
2673,Control,49,Female,Oceania,Mobile,4,0.8505462931299852,4.946376920514881,3,3/24/23 18:47,0,0,0,1,-8,Morning,Educational,Direct,Feature C,Standard,Standard,Standard Button
2674,Control,28,Male,Africa,Desktop,3,0.6058558343310829,5.41721376,4,3/5/23 7:30,1,0,0,1,10,Morning,News,Ad Click,Feature B,Standard,Standard,Standard Button
2675,Control,47,Female,North America,Desktop,4,0.4394450169465658,1.7774246390168256,4,5/28/23 10:47,0,0,0,1,6,Night,Lifestyle,Direct,Feature B,Standard,Standard,Standard Button
2676,Control,51,Female,Asia,Desktop,2,0.17441200800458478,5.070190589946254,3,4/7/23 0:23,0,0,0,0,-9,Night,Entertainment,Direct,Feature B,Standard,Standard,Standard Button
2677,Control,59,Male,Africa,Mobile,3,0.9170118506524236,2.1524199696680273,3,1/22/23 8:42,0,0,0,0,8,Night,Entertainment,Search,None,Standard,Standard,Standard Button
2678,Control,66,Male,Europe,Tablet,1,0.8999148211844753,2.4487605679994697,2,6/24/23 17:49,0,0,1,0,-1,Evening,Lifestyle,Homepage,None,Standard,Standard,Standard Button
2679,Control,31,Female,Europe,Tablet,2,0.19009033350953408,1.651091326807319,2,6/1/23 23:28,0,0,1,0,2,Morning,Lifestyle,Direct,Feature C,Standard,Standard,Standard Button
2680,Control,37,Female,Europe,Tablet,5,0.4439110249289492,2.211588360375924,1,2/15/23 15:26,1,0,0,0,7,Night,Entertainment,Search,Feature C,Standard,Standard,Standard Button
2681,Control,59,Male,Asia,Mobile,4,0.903362559,2.1977537480726737,7,3/13/23 11:25,0,1,0,1,-9,Evening,Educational,Direct,None,Standard,Standard,Standard Button
2682,Control,30,Other,Europe,Tablet,7,0.10832247377735815,6.114449479315218,0,4/4/23 14:56,0,0,0,1,6,Night,Lifestyle,Homepage,Feature C,Standard,Standard,Standard Button
2683,Control,62,Male,North America,Tablet,4,0.681871587,1.7496026510509068,2,4/23/23 16:33,1,0,0,0,-1,Afternoon,Educational,Direct,None,Standard,Standard,Standard Button
2684,Control,69,Female,Africa,Desktop,3,0.8227808244441551,5.1248734983195865,2,1/20/23 19:02,0,1,0,0,-9,Afternoon,Lifestyle,Ad Click,Feature C,Standard,Standard,Standard Button
2685,Control,61,Male,North America,Desktop,6,0.090684958,3.053108255052389,2,6/27/23 11:52,0,0,0,0,1,Afternoon,News,Direct,Feature A,Standard,Standard,Standard Button
2686,Control,34,Male,Africa,Mobile,4,0.40690106698970285,8.998253219895878,2,3/27/23 8:31,0,0,0,1,1,Afternoon,Educational,Homepage,Feature A,Standard,Standard,Standard Button
2687,Control,68,Female,North America,Mobile,3,0.3751131225618377,5.795083541918628,3,3/30/23 3:38,0,1,0,0,-5,Morning,Educational,Direct,Feature A,Standard,Standard,Standard Button
2688,Control,55,Male,North America,Desktop,2,0.5864951398670446,8.881687769139969,2,2/17/23 8:20,1,1,0,1,-9,Evening,News,Direct,Feature C,Standard,Standard,Standard Button
2689,Control,32,Other,South America,Tablet,3,0.2042374197038579,4.151175737852761,4,6/13/23 4:04,1,0,0,0,-2,Evening,Educational,Search,Feature C,Standard,Standard,Standard Button
2690,Control,54,Male,Oceania,Mobile,8,0.4811194614040396,3.5101427419609887,4,3/23/23 6:09,1,0,0,0,5,Evening,Lifestyle,Direct,None,Standard,Standard,Standard Button
2691,Control,68,Male,Asia,Tablet,1,0.5986106259890006,8.129690913790455,5,1/5/23 23:31,0,0,0,0,-8,Evening,Entertainment,Direct,None,Standard,Standard,Standard Button
2692,Control,22,Male,North America,Desktop,4,0.9874878566780203,4.736998120768044,3,3/7/23 10:51,0,0,0,0,-7,Afternoon,Entertainment,Ad Click,Feature C,Standard,Standard,Standard Button
2693,Control,68,Male,Asia,Mobile,2,0.22912588503599707,2.6458077272976817,1,6/24/23 4:48,0,0,0,0,9,Night,News,Direct,Feature C,Standard,Standard,Standard Button
2694,Control,65,Other,Asia,Tablet,8,0.29789855154319855,4.625160691829791,3,2/1/23 1:23,0,0,0,0,-5,Morning,Entertainment,Direct,Feature A,Standard,Standard,Standard Button
2695,Control,18,Female,Oceania,Tablet,3,0.22079690894337745,2.8343377070718625,7,1/3/23 10:38,0,0,1,1,4,Afternoon,Lifestyle,Search,Feature B,Standard,Standard,Standard Button
2696,Control,67,Female,South America,Desktop,7,0.7081385447758235,4.145174349685341,1,1/30/23 4:36,1,0,0,1,-6,Night,Entertainment,Search,None,Standard,Standard,Standard Button
2697,Control,55,Female,North America,Tablet,3,0.6659744784103846,4.247349687087578,3,1/12/23 4:44,1,0,0,1,5,Night,Entertainment,Ad Click,Feature B,Standard,Standard,Standard Button
2698,Control,29,Female,North America,Tablet,5,0.7707539999361599,1.2585177906655574,5,4/25/23 13:46,0,0,0,0,1,Morning,Entertainment,Homepage,Feature B,Standard,Standard,Standard Button
2699,Control,62,Female,Oceania,Desktop,3,0.29969196359820593,4.293058504719505,2,5/26/23 14:36,0,0,0,0,7,Evening,Lifestyle,Search,Feature A,Standard,Standard,Standard Button
2700,Control,23,Female,Europe,Desktop,7,0.6554722739781597,4.951359159525682,4,6/8/23 21:01,0,1,0,1,8,Night,Entertainment,Homepage,None,Standard,Standard,Standard Button
2701,Control,58,Female,Oceania,Tablet,5,0.4639914685314881,8.850987526983435,5,2/6/23 10:05,0,0,0,0,-9,Evening,Entertainment,Search,Feature C,Standard,Standard,Standard Button
2702,Control,64,Other,Asia,Tablet,0,0.7337192957783153,6.000149782575402,2,2/5/23 16:30,1,1,1,1,-5,Morning,Educational,Direct,Feature A,Standard,Standard,Standard Button
2703,Control,34,Male,South America,Desktop,6,0.8699580151466868,4.981865512,3,1/5/23 6:03,0,1,0,1,5,Evening,Lifestyle,Ad Click,Feature C,Standard,Standard,Standard Button
2704,Control,34,Male,Asia,Desktop,4,0.8414074694881385,4.754180768,2,6/22/23 8:10,1,0,0,0,9,Evening,Entertainment,Search,Feature B,Standard,Standard,Standard Button
2705,Control,28,Female,North America,Desktop,4,0.3670892692699428,4.688984058381396,3,5/26/23 12:56,1,0,1,1,6,Afternoon,Entertainment,Ad Click,Feature B,Standard,Standard,Standard Button
2706,Control,23,Female,Europe,Desktop,3,0.3799691940117983,7.249575453414426,3,3/29/23 17:39,0,0,0,0,-9,Morning,News,Ad Click,Feature B,Standard,Standard,Standard Button
2707,Control,41,Male,North America,Desktop,1,0.3194575805672294,6.301714511001202,7,4/1/23 23:13,0,0,0,0,-9,Afternoon,Lifestyle,Homepage,None,Standard,Standard,Standard Button
